symbol,description,asset_class,category_name,group_name,currency,currency_profit,ticker,market,market_name,precision,contract_size,leverage,long_only,short_selling,margin_mode,instrument_type
TGL.US,TREASURE GLOBAL INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGL,US,United States,,,,,,,
TGLO.US,THEGLOBE COM INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGLO,US,United States,,,,,,,
TGLS.US,Tecnoglass Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGLS,US,United States,,,,,,,
TGMPF.US,Tantalus Systems Holding Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGMPF,US,United States,,,,,,,
TGNT.US,"Totaligent, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGNT,US,United States,,,,,,,
TGOPF.US,3i GROUP PLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGOPF,US,United States,,,,,,,
TGRGF.US,Tiger Gold Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGRGF,US,United States,,,,,,,
TGS.US,GAS TRANSPORTER OF THE SOUTH INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGS,US,United States,,,,,,,
TGT.US,TARGET CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGT,US,United States,,,,,,,
TGTX.US,"TG THERAPEUTICS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TGTX,US,United States,,,,,,,
TH.US,Target Hospitality Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TH,US,United States,,,,,,,
THARY.US,Tharisa plc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THARY,US,United States,,,,,,,
THC.US,TENET HEALTHCARE CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THC,US,United States,,,,,,,
THCH.US,TH International Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THCH,US,United States,,,,,,,
THCLY.US,"Toho Co., Ltd./ADR",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THCLY,US,United States,,,,,,,
THEO.US,BOA Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THEO,US,United States,,,,,,,
THEOR.US,BOA Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THEOR,US,United States,,,,,,,
THEOU.US,BOA Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THEOU,US,United States,,,,,,,
THFF.US,FIRST FINANCIAL CORP /IN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THFF,US,United States,,,,,,,
THFRF.US,Thai Union Group Public Co Limited/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THFRF,US,United States,,,,,,,
THG.US,"HANOVER INSURANCE GROUP, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THG,US,United States,,,,,,,
THH.US,TryHard Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THH,US,United States,,,,,,,
THM.US,INTERNATIONAL TOWER HILL MINES LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THM,US,United States,,,,,,,
THMG.US,THUNDER MOUNTAIN GOLD INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THMG,US,United States,,,,,,,
THNBY.US,Technoprobe SpA/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THNBY,US,United States,,,,,,,
THO.US,THOR INDUSTRIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THO,US,United States,,,,,,,
THQ.US,abrdn Healthcare Opportunities Fund,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THQ,US,United States,,,,,,,
THQQF.US,Embracer Group AB/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THQQF,US,United States,,,,,,,
THRC.US,"Havana Roasters Coffee Companies, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THRC,US,United States,,,,,,,
THRM.US,Gentherm Inc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THRM,US,United States,,,,,,,
THRY.US,"Thryv Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THRY,US,United States,,,,,,,
THSGF.US,THESIS GOLD INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THSGF,US,United States,,,,,,,
THTG.US,Tech Tonic Group Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THTG,US,United States,,,,,,,
THURF.US,Thunderstruck Resources Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THURF,US,United States,,,,,,,
THW.US,abrdn World Healthcare Fund,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THW,US,United States,,,,,,,
THYP.US,21Shares Hyperliquid Staking ETF,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,THYP,US,United States,,,,,,,
TIC.US,"TIC Solutions, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIC,US,United States,,,,,,,
TICAW.US,"TIC Solutions, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TICAW,US,United States,,,,,,,
TIGCF.US,Triumph Gold Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIGCF,US,United States,,,,,,,
TIGO.US,MILLICOM INTERNATIONAL CELLULAR SA,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIGO,US,United States,,,,,,,
TIGR.US,UP Fintech Holding Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIGR,US,United States,,,,,,,
TIHRF.US,Tharisa plc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIHRF,US,United States,,,,,,,
TII.US,Titan Mining Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TII,US,United States,,,,,,,
TIL.US,"Instil Bio, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIL,US,United States,,,,,,,
TILE.US,INTERFACE INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TILE,US,United States,,,,,,,
TIMB.US,TIM S.A.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIMB,US,United States,,,,,,,
TIPT.US,TIPTREE INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIPT,US,United States,,,,,,,
TIRXF.US,TIAN RUIXIANG HOLDINGS LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIRXF,US,United States,,,,,,,
TISI.US,TEAM INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TISI,US,United States,,,,,,,
TITN.US,Titan Machinery Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TITN,US,United States,,,,,,,
TIWD.US,Timwood Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TIWD,US,United States,,,,,,,
TJGC.US,TJGC GROUP Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TJGC,US,United States,,,,,,,
TJX.US,TJX COMPANIES INC /DE/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TJX,US,United States,,,,,,,
TK.US,TEEKAY CORP LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TK,US,United States,,,,,,,
TKC.US,TURKCELL ILETISIM HIZMETLERI A S,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKC,US,United States,,,,,,,
TKCYY.US,"Tokyo Ohka Kogyo Co., Ltd./ADR",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKCYY,US,United States,,,,,,,
TKDG.US,3KNIGHTS DYNAMICS GROUP Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKDG,US,United States,,,,,,,
TKLF.US,"Tokyo Lifestyle Co., Ltd.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKLF,US,United States,,,,,,,
TKLS.US,"Trutankless, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKLS,US,United States,,,,,,,
TKMEF.US,"Tokyo Metro Co., Ltd./ADR",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKMEF,US,United States,,,,,,,
TKMSF.US,TKMS AG & CO. KGAA/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKMSF,US,United States,,,,,,,
TKMTY.US,"Tokyo Metro Co., Ltd./ADR",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKMTY,US,United States,,,,,,,
TKNO.US,"Alpha Teknova, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKNO,US,United States,,,,,,,
TKNZ.US,T. Rowe Price Active Crypto ETF,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKNZ,US,United States,,,,,,,
TKO.US,"TKO Group Holdings, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKO,US,United States,,,,,,,
TKOMF.US,"TOKIO MARINE HOLDINGS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKOMF,US,United States,,,,,,,
TKOMY.US,"TOKIO MARINE HOLDINGS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKOMY,US,United States,,,,,,,
TKPHF.US,TAKEDA PHARMACEUTICAL CO LTD,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKPHF,US,United States,,,,,,,
TKR.US,TIMKEN CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKR,US,United States,,,,,,,
TKRFF.US,TINKA RESOURCES Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TKRFF,US,United States,,,,,,,
TLAC.US,Three Lions Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLAC,US,United States,,,,,,,
TLACU.US,Three Lions Acquisition Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLACU,US,United States,,,,,,,
TLF.US,TANDY LEATHER FACTORY INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLF,US,United States,,,,,,,
TLIH.US,Ten-League International Holdings Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLIH,US,United States,,,,,,,
TLK.US,PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLK,US,United States,,,,,,,
TLN.US,Talen Energy Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLN,US,United States,,,,,,,
TLNC.US,Talon Capital Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLNC,US,United States,,,,,,,
TLNCU.US,Talon Capital Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLNCU,US,United States,,,,,,,
TLNCW.US,Talon Capital Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLNCW,US,United States,,,,,,,
TLPH.US,"TALPHERA, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLPH,US,United States,,,,,,,
TLPPF.US,Telix Pharmaceuticals Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLPPF,US,United States,,,,,,,
TLRY.US,"Tilray Brands, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLRY,US,United States,,,,,,,
TLS.US,TELOS CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLS,US,United States,,,,,,,
TLSA.US,Tiziana Life Sciences Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLSA,US,United States,,,,,,,
TLSI.US,"TriSalus Life Sciences, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLSI,US,United States,,,,,,,
TLSIW.US,"TriSalus Life Sciences, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLSIW,US,United States,,,,,,,
TLSS.US,"Transportation & Logistics Systems, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLSS,US,United States,,,,,,,
TLTFF.US,THERALASE TECHNOLOGIES INC /FI,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLTFF,US,United States,,,,,,,
TLX.US,Telix Pharmaceuticals Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLX,US,United States,,,,,,,
TLYS.US,"TILLY'S, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TLYS,US,United States,,,,,,,
TM.US,TOYOTA MOTOR CORP/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TM,US,United States,,,,,,,
TMC.US,TMC the metals Co Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMC,US,United States,,,,,,,
TMCI.US,"TREACE MEDICAL CONCEPTS, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMCI,US,United States,,,,,,,
TMCR.US,Metals Royalty Co Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMCR,US,United States,,,,,,,
TMCWW.US,TMC the metals Co Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMCWW,US,United States,,,,,,,
TMDE.US,TMD Energy Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMDE,US,United States,,,,,,,
TMDX.US,"TransMedics Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMDX,US,United States,,,,,,,
TME.US,Tencent Music Entertainment Group,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TME,US,United States,,,,,,,
TMGI.US,"Transglobal Management Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMGI,US,United States,,,,,,,
TMKVY.US,Tamarack Valley Energy Ltd./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMKVY,US,United States,,,,,,,
TMO.US,THERMO FISHER SCIENTIFIC INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMO,US,United States,,,,,,,
TMP.US,TOMPKINS FINANCIAL CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMP,US,United States,,,,,,,
TMQ.US,Trilogy Metals Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMQ,US,United States,,,,,,,
TMS.US,Teamshares Inc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMS,US,United States,,,,,,,
TMSOF.US,THOMSON REUTERS CORP /CAN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMSOF,US,United States,,,,,,,
TMSWW.US,Teamshares Inc,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMSWW,US,United States,,,,,,,
TMTNF.US,Toromont Industries Ltd./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMTNF,US,United States,,,,,,,
TMTNY.US,Toromont Industries Ltd./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMTNY,US,United States,,,,,,,
TMTS.US,Spartacus Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMTS,US,United States,,,,,,,
TMTSU.US,Spartacus Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMTSU,US,United States,,,,,,,
TMTSW.US,Spartacus Acquisition Corp. II,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMTSW,US,United States,,,,,,,
TMUS.US,"T-Mobile US, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMUS,US,United States,,,,,,,
TMUSI.US,"T-Mobile US, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMUSI,US,United States,,,,,,,
TMUSL.US,"T-Mobile US, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMUSL,US,United States,,,,,,,
TMUSZ.US,"T-Mobile US, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TMUSZ,US,United States,,,,,,,
TNBI.US,Tanke Biosciences Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNBI,US,United States,,,,,,,
TNC.US,TENNANT CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNC,US,United States,,,,,,,
TNCAF.US,TC ENERGY CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNCAF,US,United States,,,,,,,
TNDEF.US,Top End Energy Ltd/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNDEF,US,United States,,,,,,,
TNDM.US,TANDEM DIABETES CARE INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNDM,US,United States,,,,,,,
TNET.US,"TRINET GROUP, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNET,US,United States,,,,,,,
TNEYF.US,Tamarack Valley Energy Ltd./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNEYF,US,United States,,,,,,,
TNGX.US,"Tango Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNGX,US,United States,,,,,,,
TNK.US,TEEKAY TANKERS LTD.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNK,US,United States,,,,,,,
TNL.US,Travel & Leisure Co.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNL,US,United States,,,,,,,
TNMG.US,TNL Mediagene,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNMG,US,United States,,,,,,,
TNMWF.US,TNL Mediagene,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNMWF,US,United States,,,,,,,
TNON.US,"Tenon Medical, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNON,US,United States,,,,,,,
TNONW.US,"Tenon Medical, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNONW,US,United States,,,,,,,
TNRSF.US,TENARIS SA,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNRSF,US,United States,,,,,,,
TNXP.US,Tonix Pharmaceuticals Holding Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNXP,US,United States,,,,,,,
TNYA.US,"Tenaya Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNYA,US,United States,,,,,,,
TNYZF.US,Tiny Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TNYZF,US,United States,,,,,,,
TOETF.US,TOSEI CORP/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOETF,US,United States,,,,,,,
TOFB.US,TOFUTTI BRANDS INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOFB,US,United States,,,,,,,
TOGI.US,"TurnOnGreen, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOGI,US,United States,,,,,,,
TOGIW.US,"TurnOnGreen, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOGIW,US,United States,,,,,,,
TOKCF.US,"Tokyo Ohka Kogyo Co., Ltd./ADR",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOKCF,US,United States,,,,,,,
TOL.US,"Toll Brothers, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOL,US,United States,,,,,,,
TOMYF.US,Tomy Co Ltd/ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOMYF,US,United States,,,,,,,
TOMZ.US,"TOMI Environmental Solutions, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOMZ,US,United States,,,,,,,
TONT-UN.US,Graf Global Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TONT-UN,US,United States,,,,,,,
TONT-WT.US,Graf Global Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TONT-WT,US,United States,,,,,,,
TONT.US,Graf Global Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TONT,US,United States,,,,,,,
TONX.US,TON Strategy Co,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TONX,US,United States,,,,,,,
TOON.US,"Kartoon Studios, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOON,US,United States,,,,,,,
TOP.US,TOP Financial Group Ltd,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOP,US,United States,,,,,,,
TOPP.US,Toppoint Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOPP,US,United States,,,,,,,
TOPS.US,TOP SHIPS INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOPS,US,United States,,,,,,,
TORO.US,TORO CORP.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TORO,US,United States,,,,,,,
TOST.US,"Toast, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOST,US,United States,,,,,,,
TOUR.US,Tuniu Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOUR,US,United States,,,,,,,
TOVX.US,"Theriva Biologics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOVX,US,United States,,,,,,,
TOXR.US,21Shares XRP ETF,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOXR,US,United States,,,,,,,
TOYO.US,"TOYO Co., Ltd",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOYO,US,United States,,,,,,,
TOYOF.US,TOYOTA MOTOR CORP/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOYOF,US,United States,,,,,,,
TOYWF.US,"TOYO Co., Ltd",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TOYWF,US,United States,,,,,,,
TP.US,Ticketplus Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TP,US,United States,,,,,,,
TPB.US,"Turning Point Brands, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPB,US,United States,,,,,,,
TPC.US,TUTOR PERINI CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPC,US,United States,,,,,,,
TPCS.US,TECHPRECISION CORP,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPCS,US,United States,,,,,,,
TPEI.US,BANK OF MONTREAL /CAN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPEI,US,United States,,,,,,,
TPET.US,Trio Petroleum Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPET,US,United States,,,,,,,
TPG.US,TPG Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPG,US,United States,,,,,,,
TPGXL.US,TPG Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPGXL,US,United States,,,,,,,
TPHS.US,Trinity Place Holdings Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPHS,US,United States,,,,,,,
TPL.US,Texas Pacific Land Corp,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPL,US,United States,,,,,,,
TPR.US,"TAPESTRY, INC.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPR,US,United States,,,,,,,
TPST.US,"Tempest Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPST,US,United States,,,,,,,
TPTS.US,"Terra Property Trust, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPTS,US,United States,,,,,,,
TPVG.US,TriplePoint Venture Growth BDC Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPVG,US,United States,,,,,,,
TPZEF.US,Topaz Energy Corp./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPZEF,US,United States,,,,,,,
TPZEY.US,Topaz Energy Corp./ADR,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TPZEY,US,United States,,,,,,,
TR.US,TOOTSIE ROLL INDUSTRIES INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TR,US,United States,,,,,,,
TRAD-RI.US,APEX Tech Acquisition Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAD-RI,US,United States,,,,,,,
TRAD-UN.US,APEX Tech Acquisition Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAD-UN,US,United States,,,,,,,
TRAD.US,APEX Tech Acquisition Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAD,US,United States,,,,,,,
TRAK.US,"ReposiTrak, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAK,US,United States,,,,,,,
TRAW.US,"Traws Pharma, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAW,US,United States,,,,,,,
TRAX.US,"First Tracks Biotherapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRAX,US,United States,,,,,,,
TRBG.US,Turbogen Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRBG,US,United States,,,,,,,
TRBMF.US,TORQ RESOURCES INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRBMF,US,United States,,,,,,,
TRC.US,TEJON RANCH CO,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRC,US,United States,,,,,,,
TRCK.US,"Track Group, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRCK,US,United States,,,,,,,
TRCX.US,TracX Logis Pte. Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRCX,US,United States,,,,,,,
TRDA.US,"Entrada Therapeutics, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRDA,US,United States,,,,,,,
TREE.US,"LendingTree, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TREE,US,United States,,,,,,,
TREO.US,Tactical Resources Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TREO,US,United States,,,,,,,
TREX.US,TREX CO INC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TREX,US,United States,,,,,,,
TRGEF.US,Targa Exploration Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGEF,US,United States,,,,,,,
TRGP.US,Targa Resources Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGP,US,United States,,,,,,,
TRGS.US,TRG Latin America Acquisitions Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGS,US,United States,,,,,,,
TRGSR.US,TRG Latin America Acquisitions Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGSR,US,United States,,,,,,,
TRGSU.US,TRG Latin America Acquisitions Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGSU,US,United States,,,,,,,
TRGXF.US,Terra Rossa Gold Ltd.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRGXF,US,United States,,,,,,,
TRI.US,THOMSON REUTERS CORP /CAN/,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRI,US,United States,,,,,,,
TRIB.US,TRINITY BIOTECH PLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRIB,US,United States,,,,,,,
TRIN.US,Trinity Capital Inc.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRIN,US,United States,,,,,,,
TRIP.US,"TripAdvisor, Inc.",STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRIP,US,United States,,,,,,,
TRLC.US,TriLinc Global Impact Fund LLC,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRLC,US,United States,,,,,,,
TRLEF.US,Dune Oil Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRLEF,US,United States,,,,,,,
TRLV.US,Trulieve Cannabis Corp.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRLV,US,United States,,,,,,,
TRMB.US,TRIMBLE INC.,STOCK,STC,SEC EDGAR company_tickers.json,USD,USD,TRMB,US,United States,,,,,,,
